% Model:              kaiguan.mph
% Version:            COMSOL 6.3.0.290
% Date:               Apr 3 2025, 22:05
% Dimension:          3
% Nodes:              78141
% Expressions:        4
% Description:        电场，x 分量, 电场，y 分量, 电场，z 分量, 电场模
% Length unit:        m
% x,y,z,esbe.Ex (V/m) @ freq=50,esbe.Ey (V/m) @ freq=50,esbe.Ez (V/m) @ freq=50,esbe.normE (V/m) @ freq=50
4.6,0.4,2,972.443808170395,84.2952287184103,-555.5938904936348,1123.1372208183122
4.7,0.4,2,910.007794703863,77.19576874548434,-538.7541555041159,1060.3440070123222
4.8,0.4,2,852.3034286068926,70.78413733435247,-522.14740621135,1002.0326553194129
4.9,0.4,2,798.9249211726528,64.98504889727374,-505.8312901890979,947.8234964302573
5,0.4,2,749.5049538466494,59.73266190622115,-489.85055546047425,897.3735194577596
5.1,0.4,2,703.7106320608777,54.96921559407792,-474.23910309082964,850.3722686205982
5.2,0.4,2,661.2399464943123,50.64384886103423,-459.021816098705,806.5383400197499
5.3,0.4,2,621.8186562462122,46.71160095387977,-444.2161793099055,765.6163718731526
5.4,0.4,2,585.1975165254416,43.13258510487607,-429.8336953778311,727.3744282881657
5.5,0.4,2,551.1497867156352,39.87131642727957,-415.8811018210438,691.6016918156142
5.6,0.4,2,519.4689732449883,36.89616795343696,-402.36139756464013,658.1064014458611
5.7,0.4,2,489.9667834075881,34.178925833345446,-389.2746911791936,626.7139961789239
5.8,0.4,2,462.47128636189177,31.694416437737985,-376.61888481748906,597.2654444580908
5.9,0.4,2,436.8252899289628,29.420183089912754,-364.39020761265544,569.6157516243389
6,0.4,2,412.88494185811123,27.336196542914763,-352.5836110062651,543.6326384653759
0,0.5,2,-1.9700083350539503,64996.41206208853,39847.80521716312,76238.97405822505
0.1,0.5,2,12431.66663599166,62206.90899756773,38608.086135063546,74261.9025974462
0.2,0.5,2,22002.146167680396,55047.98075471803,35324.699253782004,69008.76030277552
0.3,0.5,2,27605.982803429783,46049.168917966264,30947.51237063996,61970.676666545805
0.4,0.5,2,29804.33001222187,37291.37093414415,26341.48229318395,54523.55567117284
0.5,0.5,2,29741.602119544146,29774.149159278448,22024.15693925449,47498.69833670335
0.6,0.5,2,28415.770855065795,23708.777607147164,18214.09604827964,41247.00551274874
0.7,0.5,2,26490.977017875055,18947.45792481855,14956.67038180104,35839.64305185249
0.8,0.5,2,24354.311973490425,15243.216153159645,12217.54580757418,31221.091844364117
0.9,0.5,2,22213.6869920268,12359.352130604919,9933.73662385056,27292.50076816082
1,0.5,2,20172.764537207975,10101.745342026214,8037.482710841971,23949.6725730409
1.1,0.5,2,18277.6961511307,8320.723598147231,6466.028366346187,21097.823125247207
1.2,0.5,2,16543.972822868785,6903.713653557861,5164.79773284,18655.81503433424
1.3,0.5,2,14971.290299427654,5766.6790201804,4087.7171572738152,16556.07295554704
1.4,0.5,2,13551.627415754609,4846.8088824017705,3196.4392678159165,14742.977513066897
1.5,0.5,2,12273.578893164437,4096.887978933059,2459.247674064226,13170.919826688189
1.6,0.5,2,11124.64205942867,3481.1421384781243,1849.9651101900135,11802.47357326496
1.7,0.5,2,10092.390755604665,2972.2248973848436,1346.9824413045926,10606.829578230798
1.8,0.5,2,9165.046742943732,2549.0416901846233,932.4375645060591,9558.511136696174
1.9,0.5,2,8331.727942654064,2195.175288339394,591.5378883865578,8636.34194148977
2,0.5,2,7582.526578724297,1897.7395153239509,312.0079596573114,7822.625745360179
2.1,0.5,2,6908.500810514179,1646.5380837211578,83.64141306391593,7102.497236606188
2.2,0.5,2,6301.624934295289,1433.4418543221873,-102.06217493581107,6463.408469979858
2.3,0.5,2,5754.721872707727,1251.9236223618645,-252.1922584572967,5894.721157414842
2.4,0.5,2,5261.389967062313,1096.707521850024,-372.6679139829471,5387.380917300984
2.5,0.5,2,4815.92987369167,963.5025997799899,-468.43509392656506,4933.654755383746
2.6,0.5,2,4413.274242269466,848.7987479908147,-543.629198856147,4526.917445449926
2.7,0.5,2,4048.9214005201006,749.7092010364381,-601.709671248093,4161.476050896104
2.8,0.5,2,3718.8736465152742,663.8480529298091,-645.5717894674262,3832.4246074098687
2.9,0.5,2,3419.5804833729417,589.2342835513045,-677.6397004628916,3535.5230570342455
3,0.5,2,3147.886981979412,524.2159936914632,-699.9439013983201,3267.096007842757
3.1,0.5,2,2901.0988835336075,467.74142006469515,-714.4383388044198,3024.165820195331
3.2,0.5,2,2676.134582499319,417.99350593625906,-722.1014938842764,2803.1848747671984
3.3,0.5,2,2471.5115621001864,374.30886229263206,-724.2872287887787,2602.5119626568935
3.4,0.5,2,2285.1212868207012,335.85729324243687,-722.0254155234616,2419.8967163015577
3.5,0.5,2,2115.1048097367325,301.93455039349493,-716.1725439875097,2253.383221215229
3.6,0.5,2,1959.8203322578279,271.94170313718536,-707.4414148046947,2101.26661326382
3.7,0.5,2,1817.8144090176916,245.36794059943162,-696.4253436736783,1962.0557869788888
3.8,0.5,2,1687.7969846719384,221.77624746689446,-683.6180374293833,1834.4418732974307
3.9,0.5,2,1568.6200970984637,200.791508828504,-669.4300666720471,1717.271921741971
4,0.5,2,1459.259853635342,182.09067292404535,-654.2026212113908,1609.527074390992
4.1,0.5,2,1358.801177011272,165.3946505246193,-638.2190325255035,1510.3044602156112
4.2,0.5,2,1266.4248065905335,150.46166511335343,-621.7144023836363,1418.8020656694137
4.3,0.5,2,1181.3961005219921,137.08179569400335,-604.8835915469218,1334.3059335706955
4.4,0.5,2,1103.0552823757919,125.07247927112516,-587.8877863284808,1256.1791792425017
4.5,0.5,2,1030.8088799315294,114.27476716755228,-570.8598549601854,1183.8524584432203
4.6,0.5,2,964.1221897383177,104.55016105076922,-553.9087094358247,1116.8156478624444
4.7,0.5,2,902.512656861446,95.77789100420065,-537.1228849554257,1054.6105886739228
4.8,0.5,2,845.5440851211695,87.852536655651,-520.5735294617502,996.8247928580487
4.9,0.5,2,792.8215977204434,80.68192876635149,-504.31696027503654,943.086027816396
5,0.5,2,743.9872626823221,74.1852979340548,-488.3969006192736,893.057690184465
5.1,0.5,2,698.716291192269,68.29165574360238,-472.84646566606875,846.4348680876603
5.2,0.5,2,656.7137150508183,62.93840103520108,-457.68993370957844,802.9409824388051
5.3,0.5,2,617.7114539165698,58.07014200331753,-442.9443170315395,762.3248977191713
5.4,0.5,2,581.46569398426,53.637717561713174,-428.620738134674,724.3584024396624
5.5,0.5,2,547.7545165234485,49.59739322331214,-414.7256165051824,688.833977654985
5.6,0.5,2,516.3757357316961,45.91020108974848,-401.2616742955605,655.5627950662149
5.7,0.5,2,487.1449275601706,42.54139210773178,-388.2287726507017,624.3729097293843
5.8,0.5,2,459.8936499086301,39.45997144018949,-375.6245919400107,595.107631141159
5.9,0.5,2,434.46786479227876,36.63829333432663,-363.44516864950515,567.6240663416952
6,0.5,2,410.7265713422455,34.05169854421838,-351.6852999261908,541.791827886392
0,0.6,2,-1.8236042190681556,51815.15727558993,29472.26324430522,59610.61002507252
0.1,0.6,2,8364.266865540818,50241.10833111445,28788.676938834404,58505.707810651584
0.2,0.6,2,15321.265277195087,46012.65405815555,26908.3429523378,55461.37776516474
0.3,0.6,2,20113.417573342384,40271.85015229603,24239.325029320997,51126.474150343005
0.4,0.6,2,22748.35938138434,34163.88720713095,21225.421114965666,46207.9814009854
0.5,0.6,2,23676.01067007205,28448.681859958946,18206.72697689256,41247.616755754876
0.6,0.6,2,23441.206560816645,23474.594588971035,15387.137996979762,36569.25993073308
0.7,0.6,2,22501.237601663655,19316.00737516759,12862.052114168051,32324.081102355038
0.8,0.6,2,21181.27932568708,15911.119116338483,10658.271308968007,28555.368194135783
0.9,0.6,2,19692.054969093624,13149.354914589987,8765.452733042006,25249.073749166528
1,0.6,2,18162.026852422736,10915.04113150556,7156.053633803411,22365.29556926207
1.1,0.6,2,16665.567617113596,9105.064147719906,5796.547334603045,19855.56088699016
1.2,0.6,2,15243.157890097778,7633.71623202408,4653.18139383174,17671.43409736233
1.3,0.6,2,13914.660695777373,6432.115214519538,3694.64118153854,15768.330979269362
1.4,0.6,2,12687.67722816694,5445.771364868469,2893.0672406868025,14106.85710084647
1.5,0.6,2,11562.688899726481,4631.8478799510485,2224.2453250410936,12652.94655962919
1.6,0.6,2,10536.18166385714,3956.696315224064,1667.4103688349687,11377.470154775421
1.7,0.6,2,9602.527992210082,3393.8256868411445,1204.8938195126357,10255.650430379377
1.8,0.6,2,8755.111222876243,2922.2964148477295,821.7293303121996,9266.446349785918
1.9,0.6,2,7986.9902113068465,2525.4752663743348,505.27138440382805,8391.980524791348
2,0.6,2,7291.285960351707,2190.07860073541,244.85005029499644,7617.036614074436
2.1,0.6,2,6661.400472206302,1905.439046940358,31.469117800854292,6928.63222563375
2.2,0.6,2,6091.134381560007,1662.942882740812,-142.45291010134542,6315.662270663075
2.3,0.6,2,5574.743328765899,1455.5970829704174,-283.30291909478865,5768.603521957417
2.4,0.6,2,5106.956977629299,1277.6947750651573,-396.4594579474365,5279.270177911088
2.5,0.6,2,4682.9750434814505,1124.5554994184124,-486.4502343214449,4840.610928345065
2.6,0.6,2,4298.449141117957,992.3224982074871,-557.0853351422602,4446.539444315885
2.7,0.6,2,3949.4560752558564,877.8036315269899,-611.5699749308687,4091.7918251218875
2.8,0.6,2,3632.4663563526497,778.3457984406364,-652.5999094768426,3771.806020175649
2.9,0.6,2,3344.3106074151347,691.7352064280064,-682.4420996992158,3482.6194529582554
3,0.6,2,3082.145777366989,616.1176953072478,-703.0027869812932,3220.7819742906136
3.1,0.6,2,2843.4946213675275,550.3047476260333,-716.2130529411284,2983.4976310044326
3.2,0.6,2,2625.545813314889,492.265904852961,-722.7856626670491,2767.3517400310884
3.3,0.6,2,2426.9851461695284,441.2277678116598,-724.1360880200691,2570.858206278323
3.4,0.6,2,2245.8459923379987,396.24360711932866,-721.2416617828646,2391.8659561469776
3.5,0.6,2,2080.388692073146,356.50850145581666,-714.9164717513593,2228.5019594556115
3.6,0.6,2,1929.0719287598422,321.33627800081763,-705.8392652445577,2079.130726589748
3.7,0.6,2,1790.5270099182399,290.1403020561304,-694.5761547046736,1942.3193359507868
3.8,0.6,2,1663.5354468559153,262.4174949964206,-681.5992304602407,1816.8078147097171
3.9,0.6,2,1547.0097992119959,237.735073725245,-667.3019671311981,1701.4844105880766
4,0.6,2,1439.9774681392564,215.71958271265237,-652.0120818463927,1595.3650999028814
4.1,0.6,2,1341.5669774937114,196.0478457225135,-636.0023078983138,1497.5765918863826
4.2,0.6,2,1250.9962550842329,178.4395078822193,-619.499407474691,1407.342106266105
4.3,0.6,2,1167.5624833190964,162.65087611647147,-602.6916642189383,1323.9692980106088
4.4,0.6,2,1090.633191528707,148.46980158756463,-585.7350600487837,1246.839845777274
4.5,0.6,2,1019.6383728749774,135.7113845674109,-568.7583330586796,1175.4003712625001
4.6,0.6,2,954.0634981966821,124.21432130547208,-551.8671151302254,1109.1544838167617
4.7,0.6,2,893.4433529958694,113.83775316090615,-535.1473435645119,1047.6558301185455
4.8,0.6,2,837.3566424745559,104.45851790726886,-518.6681225205401,990.5020696488355
4.9,0.6,2,785.4213038119317,95.96873800576716,-502.4841774600367,937.329702801391
5,0.6,2,737.2904489629082,88.27370728331042,-486.63800558406166,887.8096654172557
5.1,0.6,2,692.6488470725333,81.29005380647058,-471.16178621250594,841.6435866717738
5.2,0.6,2,651.2098499250446,74.94416298399821,-456.07908447649123,798.5605972634047
5.3,0.6,2,612.7126685581488,69.17084337189112,-441.4063629075174,758.3145765443716
5.4,0.6,2,576.9199230235552,63.912211921706785,-427.15430769394834,720.6817404345181
5.5,0.6,2,543.6154075694944,59.11676924465604,-413.3289759937247,685.4584933815428
5.6,0.6,2,512.6020368747625,54.73863165418123,-399.93277350812514,652.4594924816627
5.7,0.6,2,483.69996136978625,50.7368865927009,-386.9652742041084,621.5158949939367
5.8,0.6,2,456.74485669667774,47.075041388865344,-374.4238948875588,592.4737772284961
5.9,0.6,2,431.58640000745845,43.72054100721701,-362.3044360347469,565.1927200060327
6,0.6,2,408.0869420529582,40.64433707833797,-350.6014976479248,539.5445528996098
0,0.7,2,-1.7298610542107644,42647.31803265006,22419.9601339638,48181.410842553625
0.1,0.7,2,5945.175397954462,41677.41931288996,22005.02475037043,47503.40519751517
0.2,0.7,2,11126.473809894615,38996.483103997256,20838.29816579959,45593.40724676519
0.3,0.7,2,15051.465065471697,35169.66136637982,19117.166201283188,42765.84764517627
0.4,0.7,2,17596.729865928737,30839.807855932428,17080.93007254698,39401.7362905309
0.5,0.7,2,18914.877069436825,26522.082312830473,14942.281092100282,35839.43622597598
0.6,0.7,2,19282.581606816526,22533.102468795198,12854.951319550066,32323.496619653717
0.7,0.7,2,18985.201179811138,19017.38057516804,10912.297499536338,29003.04922757378
0.8,0.7,2,18261.00838691343,16006.077947286665,9160.490547825102,25953.29546778852
0.9,0.7,2,17287.627308210103,13469.40269069369,7614.151181334392,23200.477689130756
1,0.7,2,16188.510161966156,11351.590190451885,6269.1120950765835,20741.94367885229
1.1,0.7,2,15045.352077034147,9590.581297577062,5111.250295493084,18559.81541746924
1.2,0.7,2,13910.035311861879,8127.590628608656,4122.030114680174,16629.43005847831
1.3,0.7,2,12814.081041634212,6910.923072710095,3281.7393339937043,14924.186534440245
1.4,0.7,2,11775.488431180485,5896.85556238928,2571.2496088056378,13418.135409487042
1.5,0.7,2,10803.45412523457,5049.1835144430615,1972.8856665917747,12087.230991919312
1.6,0.7,2,9901.54335422807,4338.264654429488,1470.7794091368578,10909.82552921316
1.7,0.7,2,9069.7879929794,3739.960965876711,1050.9391985135198,9866.754048969042
1.8,0.7,2,8306.062127455896,3234.6527651625784,701.1708221941299,8941.212842686808
1.9,0.7,2,7606.979077479244,2806.3866768933067,410.92890405741946,8118.54663284267
2,0.7,2,6968.474334903953,2442.1673070621555,171.14283576844537,7386.007418228956
2.1,0.7,2,6386.1831491745015,2131.3807027235807,-25.959200132126625,6732.517567360245
2.2,0.7,2,5855.683688059005,1865.3304816994075,-187.01643011044007,6148.452195934235
2.3,0.7,2,5372.651616297022,1636.8668295147,-317.6869098385805,5625.446060566868
2.4,0.7,2,4932.955614563433,1440.090494877609,-422.782734503734,5156.225069688501
2.5,0.7,2,4532.712956470314,1270.1166498726084,-506.3893692504953,4734.460184997587
2.6,0.7,2,4168.317752818544,1122.8862231443911,-571.9701845714567,4354.640771708778
2.7,0.7,2,3836.4504444523836,995.0147589371969,-622.4575218302389,4011.9645748342273
2.8,0.7,2,3534.074609238312,883.6709181394385,-660.3316242990236,3702.2419544483732
2.9,0.7,2,3258.4255114803477,786.4784273633791,-687.6887006170543,3421.8125137900693
3,0.7,2,3006.9936775421925,701.4366386940557,-706.299310784781,3167.472659912977
3.1,0.7,2,2777.577130171794,627.2670235924392,-718.0558371889031,2936.6652547168114
3.2,0.7,2,2567.5827868786746,561.7564179011877,-723.4093373986921,2726.0544216806184
3.3,0.7,2,2375.904029493323,504.051302985146,-723.8259871346506,2534.346411415591
3.4,0.7,2,2200.732662896579,453.1119472270493,-720.2245092868482,2359.5037685999223
3.5,0.7,2,2040.4625559967667,408.051752072048,-713.3716939178191,2199.7483602623975
3.6,0.7,2,1893.6650879996068,368.11269608780873,-703.9083104239835,2053.524125013763
3.7,0.7,2,1759.0667663373451,332.6448522132195,-692.3701350630126,1919.4647405106596
3.8,0.7,2,1635.5295928719788,301.08933032708484,-679.2051457446244,1796.3661831605407
3.9,0.7,2,1522.0342661512732,272.96410697409897,-664.7877320711962,1683.163818452374
4,0.7,2,1417.6659790660478,247.85228178187958,-649.4305496333078,1578.9134303636793
4.1,0.7,2,1321.6023972259936,225.39235831443688,-633.3944593335755,1482.7754896323681
4.2,0.7,2,1233.1033611698003,205.27019488577855,-616.8968568021942,1394.001967060711
4.3,0.7,2,1151.501909404014,187.2123142996158,-600.1186162774922,1311.9250937417578
4.4,0.7,2,1076.1963256156785,170.98030422690817,-583.209837162015,1235.9476161491464
4.5,0.7,2,1006.6430292118055,156.36608352746987,-566.294572614581,1165.5342480215545
4.6,0.7,2,942.3502205354303,143.18785398629058,-549.474719830573,1100.2041480585592
4.7,0.7,2,882.8722439894252,131.2865998988746,-532.8332467996397,1039.5243332481332
4.8,0.7,2,827.8046442339748,120.52303698883674,-516.4369129848272,983.1039703681641
4.9,0.7,2,776.7798751552571,110.77494441264926,-500.3386117752476,930.5894847831798
5,0.7,2,729.4635954152716,101.934836977511,-484.579426555566,881.660404388633
5.1,0.7,2,685.5514625716974,93.90794848845758,-469.19045768281546,836.0258346511273
5.2,0.7,2,644.7663282807828,86.61050236952676,-454.1944509504858,793.4214494703286
5.3,0.7,2,606.8557418499465,79.96824479751803,-439.6072420488306,753.606886150879
5.4,0.7,2,571.5896858392409,73.91521165852717,-425.4390251579943,716.3634493744859
5.5,0.7,2,538.7584908644699,68.39269662591536,-411.6954537999727,681.4920535926234
5.6,0.7,2,508.1709020614244,63.34838564523247,-398.37858453019453,648.8113595476424
5.7,0.7,2,479.6522919160077,58.73562401500931,-385.487675942278,618.1560830179465
5.8,0.7,2,453.04302914512004,54.512785917663905,-373.01985524927096,589.375468182786
5.9,0.7,2,428.1970181914944,50.64272181133086,-360.9706622594314,562.3319221532415
6,0.7,2,404.98041808841685,47.0922653915473,-349.3344767543899,536.899801773143
0,0.8,2,-1.7051471579087205,35878.50023363667,17338.052100221874,39848.14716586709
0.1,0.8,2,4396.900397096453,35240.82852312641,17069.73151123461,39403.35597336885
0.2,0.8,2,8346.855298948201,33444.78767425352,16304.847359300802,38132.29423162968
0.3,0.8,2,11527.466622691774,30792.601617711265,15147.71609003702,36201.10639011899
0.4,0.8,2,13805.094266731803,27658.491686333997,13734.09457456811,33825.99804676189
0.5,0.8,2,15211.305898161076,24381.79246896027,12196.992333798225,31218.940614915336
0.6,0.8,2,15878.189039520912,21209.80589274891,10644.834374776969,28553.200381906085
0.7,0.8,2,15974.136320282543,18290.15545526329,9154.05777622279,25951.87067490689
0.8,0.8,2,15661.302930978243,15690.527384004692,7771.474286024527,23491.804350930757
0.9,0.8,2,15075.625671941965,13425.291863310464,6520.825130361802,21214.007433682673
1,0.8,2,14321.965539537554,11478.24311080279,5409.8291616011265,19134.65477567084
1.1,0.8,2,13476.848368752218,9818.460686644801,4436.056077972292,17254.16488087568
1.2,0.8,2,12593.87806552912,8410.025835237891,3591.227919153577,15563.779015589125
1.3,0.8,2,11709.312127780624,7217.360147163028,2864.123178347305,14049.963686088082
1.4,0.8,2,10846.8059290407,6207.8090588972855,2242.421249551514,12697.186508610475
1.5,0.8,2,10021.100805626316,5352.635667979088,1713.8093470613594,11489.574075165763
1.6,0.8,2,9240.751344883924,4627.1665476491,1266.6033756556171,10411.841325571531
1.7,0.8,2,8510.083640033528,4010.526888767652,890.0612720997615,9449.764999934469
1.8,0.8,2,7830.576840440749,3485.2080745162502,574.5088080148935,8590.38237491248
1.9,0.8,2,7201.828046576712,3036.595188423541,311.35559286894295,7822.0316961788585
2,0.8,2,6622.222742489753,2652.5164097806546,93.05016534404604,7134.306952225613
2.1,0.8,2,6089.39960393458,2322.840576798377,-86.99595361702723,6517.970863510005
2.2,0.8,2,5600.572290644675,2039.1306124627151,-234.4975464277113,5964.851442969903
2.3,0.8,2,5152.751467942828,1794.3513967224926,-354.38818893755115,5467.735876371989
2.4,0.8,2,4742.89662415418,1582.6266686842125,-450.91036137623723,5020.268490214448
2.5,0.8,2,4368.017920403685,1399.0382174573606,-527.7002432197869,4616.85564357044
2.6,0.8,2,4025.242117309155,1239.4606322577752,-587.8657511071306,4252.57838295793
2.7,0.8,2,3711.8525740043196,1100.4255052480435,-634.0572140447625,3923.112842428205
2.8,0.8,2,3425.3106499696623,979.0098257483289,-668.5305551471447,3624.6581067560996
2.9,0.8,2,3163.2640228608507,872.7441701487977,-693.203137427198,3353.8712340508
3,0.8,2,2923.5461189671632,779.5370810591564,-709.7026254418506,3107.8091619392026
3.1,0.8,2,2704.2809446100687,698.0535557415006,-719.8591666838906,2884.200307524306
3.2,0.8,2,2503.027258470253,625.9582748561148,-723.8945731621056,2679.7374072023367
3.3,0.8,2,2318.924061097168,562.3329032454972,-723.3011251274513,2493.349476671597
3.4,0.8,2,2150.3332285426204,506.06890617588726,-718.9346156035667,2323.124127782594
3.5,0.8,2,1995.792427790098,456.2176983062068,-711.5110313816483,2167.3878173621542
3.6,0.8,2,1853.994704613192,411.96548633342616,-701.6303278283006,2024.6720829784122
3.7,0.8,2,1723.7695589119671,372.61222891159997,-689.7956506051971,1893.6840826705693
3.8,0.8,2,1604.0662315307231,337.5540717566167,-676.4290036173213,1773.2815409379778
3.9,0.8,2,1493.9393926648254,306.26871636026044,-661.8841731539458,1662.4518321588723
4,0.8,2,1392.5370599315675,278.30325436813865,-646.4575071432976,1560.2946751228365
4.1,0.8,2,1299.090377567914,253.26405654006038,-630.3969652002036,1466.0077848218607
4.2,0.8,2,1212.9048336846768,230.80835378288674,-613.9097228937894,1378.8748237657937
4.3,0.8,2,1133.352542537458,210.6371939190845,-597.1685350601883,1298.2550875710665
4.4,0.8,2,1059.8653268121539,192.48950460792594,-580.317027452716,1223.5745064009773
4.5,0.8,2,991.9284542895632,176.1370404883731,-563.4740766479918,1154.3176991260211
4.6,0.8,2,929.0749774714704,161.38003950789306,-546.7374375689268,1090.0209431724782
4.7,0.8,2,870.8806749522491,148.0434568321851,-530.186772996979,1030.2659993307836
4.8,0.8,2,816.9595995152283,135.97368189763347,-513.8862234874811,974.6747560592232
4.9,0.8,2,766.9602139885619,125.03567299981052,-497.88662957695806,922.904645819599
5,0.8,2,720.5620610921917,115.1104634908703,-482.2274864197033,874.6447572295712
